70.8021 	EXP 	text: text = 'BLUE'
70.8021 	EXP 	fixation: autoDraw = True
70.9520 	EXP 	Device response: <KeyPress from None: t=70.79282441599935, value=b, duration=0.15609258400218096>
71.2850 	INFO 	Keyboard events cleared
71.2850 	EXP 	fixation: autoDraw = False
71.2850 	EXP 	text: autoDraw = True
71.6690 	EXP 	Device response: <KeyPress from None: t=71.66780512499827, value=r, duration=None>
71.6691 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_resp': 'r', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
71.6718 	DATA 	Keypress: r
71.6765 	EXP 	fixation: autoDraw = False
71.6765 	EXP 	text: autoDraw = False
71.6765 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
71.6765 	EXP 	text: height = np.float64(0.05)
71.6765 	EXP 	text: height = np.float64(0.05)
71.6765 	EXP 	text: height = np.float64(0.05)
71.6765 	EXP 	text: text = 'RED'
71.6765 	EXP 	fixation: autoDraw = True
71.8023 	EXP 	Device response: <KeyPress from None: t=71.66780512499827, value=r, duration=0.13209075000486337>
72.1599 	INFO 	Keyboard events cleared
72.1599 	EXP 	fixation: autoDraw = False
72.1599 	EXP 	text: autoDraw = True
72.5605 	EXP 	Device response: <KeyPress from None: t=72.55860779099748, value=r, duration=None>
72.5606 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_resp': 'r', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
72.5623 	DATA 	Keypress: r
72.5683 	EXP 	fixation: autoDraw = False
72.5683 	EXP 	text: autoDraw = False
72.5683 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
72.5683 	EXP 	text: height = np.float64(0.05)
72.5683 	EXP 	text: height = np.float64(0.05)
72.5683 	EXP 	text: height = np.float64(0.05)
72.5683 	EXP 	text: text = 'BLUE'
72.5683 	EXP 	fixation: autoDraw = True
72.6602 	EXP 	Device response: <KeyPress from None: t=72.55860779099748, value=r, duration=0.10026700000162236>
73.0517 	INFO 	Keyboard events cleared
73.0517 	EXP 	fixation: autoDraw = False
73.0517 	EXP 	text: autoDraw = True
73.6189 	EXP 	Device response: <KeyPress from None: t=73.61649729099736, value=r, duration=None>
73.6190 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
73.6196 	DATA 	Keypress: r
73.6265 	EXP 	fixation: autoDraw = False
73.6265 	EXP 	text: autoDraw = False
73.6265 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
73.6265 	EXP 	text: text = 'BLUE'
73.6265 	EXP 	fixation: autoDraw = True
73.7272 	EXP 	Device response: <KeyPress from None: t=73.61649729099736, value=r, duration=0.10430354200070724>
74.1098 	INFO 	Keyboard events cleared
74.1098 	EXP 	fixation: autoDraw = False
74.1098 	EXP 	text: autoDraw = True
